PhraseId	SentenceId	Phrase	Sentiment
64287	3255	pride sophisticated discerning taste might seem like proper cup tea however almost guaranteed even stuffiest cinema goers laugh hour-and-a-half	4
64291	3255	pride sophisticated discerning taste	3
64292	3255	pride	2
64294	3255	sophisticated discerning taste	4
64296	3255	discerning taste	3
64297	3255	discerning	2
64300	3255	might seem like proper cup tea however almost guaranteed even stuffiest cinema goers laugh hour-and-a-half	4
64301	3255	might seem like proper cup tea however	2
64304	3255	might seem like proper cup tea	1
64305	3255	seem like proper cup tea	3
64306	3255	like proper cup tea	2
64307	3255	proper cup tea	2
64309	3255	proper cup	2
64310	3255	tea	2
64313	3255	almost guaranteed even stuffiest cinema goers laugh hour-and-a-half	3
64314	3255	almost guaranteed	2
64316	3255	even stuffiest cinema goers laugh hour-and-a-half	4
64317	3255	even stuffiest cinema goers	3
64319	3255	stuffiest cinema goers	1
64320	3255	stuffiest	1
64321	3255	cinema goers	2
64322	3255	goers	2
64324	3255	laugh hour-and-a-half	3
64326	3255	laugh	2
64329	3255	hour-and-a-half	2
64330	3256	refreshing drink woodland stream	3
64331	3256	refreshing	3
64334	3256	drink woodland stream	2
64337	3256	woodland stream	2
64338	3256	woodland	2
64340	3257	movie n't really deliver country music fans family audiences	1
64342	3257	movie	2
64343	3257	n't really deliver country music fans family audiences	1
64344	3257	deliver country music fans family audiences	2
64345	3257	country music fans family audiences	2
64348	3257	country music fans	2
64349	3257	music fans	3
64351	3257	family audiences	2
64352	3258	alternates deadpan comedy heartbreaking loneliness n't afraid provoke introspection characters audience	3
64353	3258	alternates deadpan comedy heartbreaking	3
64354	3258	alternates	2
64356	3258	deadpan comedy heartbreaking	2
64357	3258	comedy heartbreaking	2
64359	3258	loneliness n't afraid provoke introspection characters audience	3
64360	3258	n't afraid provoke introspection characters audience	3
64361	3258	afraid provoke introspection characters audience	1
64362	3258	afraid	2
64364	3258	provoke introspection characters audience	3
64365	3258	provoke introspection	2
64366	3258	introspection	2
64369	3258	characters audience	3
64370	3258	characters	2
64372	3259	unfolds low-key organic way encourages accept life go flow	3
64374	3259	low-key organic way encourages accept life go flow	3
64376	3259	low-key organic way	2
64378	3259	organic way	2
64380	3259	encourages accept life go flow	4
64381	3259	encourages	2
64384	3259	accept life go flow	3
64386	3259	accept life	2
64387	3259	accept	2
64388	3259	life	2
64389	3259	go flow	2
64391	3259	flow	2
64392	3260	brown 's saga like many makes snappy prose stumblebum movie	2
64393	3260	brown 's saga	2
64395	3260	like many makes snappy prose stumblebum movie	1
64396	3260	like many	2
64397	3260	many	3
64401	3260	makes snappy prose stumblebum movie	1
64403	3260	snappy prose stumblebum movie	1
64404	3260	snappy prose	2
64405	3260	snappy	3
64407	3260	stumblebum movie	2
64409	3260	stumblebum	2
64410	3261	perfectly competent often imaginative film lacks little lilo stitch spades charisma	2
64411	3261	perfectly competent often imaginative film lacks little lilo stitch	2
64413	3261	perfectly competent often imaginative film	4
64414	3261	perfectly competent often imaginative	3
64416	3261	perfectly competent	3
64417	3261	often imaginative	3
64419	3261	lacks little lilo stitch	1
64421	3261	little lilo stitch	2
64422	3261	lilo stitch	2
64425	3261	spades charisma	2
64427	3261	spades	2
64429	3262	one-liners snappy situations volatile comic opportunities richly rewarded	4
64431	3262	one-liners snappy situations volatile	3
64433	3262	one-liners snappy	3
64434	3262	one-liners	2
64435	3262	snappy	2
64436	3262	situations volatile	2
64437	3262	comic opportunities richly rewarded	4
64439	3262	comic opportunities	2
64440	3262	richly rewarded	4
64442	3263	picture maik firebrand turned savvy ad man would envious hijacks heat revolution turns sales tool	3
64445	3263	picture maik firebrand turned savvy ad man would envious	3
64446	3263	picture	2
64448	3263	maik firebrand turned savvy ad man would envious	3
64450	3263	maik firebrand turned savvy ad man	2
64452	3263	maik	2
64453	3263	firebrand turned savvy ad man	2
64455	3263	firebrand	2
64456	3263	turned savvy ad man	2
64457	3263	savvy ad man	2
64458	3263	ad man	2
64459	3263	would envious	3
64462	3263	envious	2
64464	3263	hijacks heat revolution turns sales tool	1
64466	3263	hijacks heat revolution	1
64467	3263	hijacks	2
64468	3263	heat revolution	2
64469	3263	revolution	2
64470	3263	turns sales tool	2
64471	3263	turns	2
64474	3263	sales tool	2
64475	3263	sales	2
64477	3264	charm first movie still story feels like logical unforced continuation careers pair spy kids	3
64480	3264	charm first movie still	4
64481	3264	charm first movie	4
64483	3264	first movie	3
64484	3264	still	2
64485	3264	story feels like logical unforced continuation careers pair spy kids	3
64486	3264	feels like logical unforced continuation careers pair spy kids	3
64487	3264	like logical unforced continuation careers pair spy kids	3
64488	3264	logical unforced continuation careers pair spy kids	2
64490	3264	logical unforced continuation	3
64492	3264	unforced continuation	3
64493	3264	continuation	2
64495	3264	careers pair spy kids	2
64497	3264	careers	2
64499	3264	pair spy kids	2
64500	3264	spy kids	2
64501	3265	whatever warning kids dangers ouija boards someone dispense advice film directors	2
64502	3265	whatever warning kids dangers ouija boards	2
64504	3265	warning kids dangers ouija boards	2
64505	3265	warning kids	2
64507	3265	dangers ouija boards	1
64509	3265	dangers	1
64511	3265	ouija boards	2
64512	3265	ouija	2
64513	3265	boards	2
64515	3265	someone dispense advice film directors	2
64518	3265	dispense advice film directors	3
64519	3265	dispense advice	2
64520	3265	dispense	2
64522	3265	advice	2
64523	3265	film directors	2
64524	3266	-lrb- siegel -rrb- co-writers lisa bazadona grace woodard relied much convention creating characters surround frankie	1
64525	3266	-lrb- siegel -rrb- co-writers lisa bazadona grace woodard	2
64527	3266	-lrb- siegel -rrb-	2
64528	3266	siegel -rrb-	2
64529	3266	co-writers lisa bazadona grace woodard	3
64530	3266	co-writers	2
64531	3266	lisa bazadona grace woodard	2
64532	3266	bazadona grace woodard	2
64533	3266	bazadona	2
64535	3266	grace woodard	2
64536	3266	woodard	2
64539	3266	relied much convention creating characters surround frankie	2
64540	3266	relied much convention	1
64541	3266	relied much	1
64542	3266	relied	2
64544	3266	convention	2
64546	3266	creating characters surround frankie	1
64547	3266	characters surround frankie	2
64549	3266	surround frankie	2
64550	3266	frankie	2
64551	3267	bloody sunday lacks clarity makes great fiery passion	2
64553	3267	bloody sunday lacks clarity	0
64554	3267	lacks clarity	1
64555	3267	clarity	3
64559	3267	makes great fiery passion	3
64563	3267	great fiery passion	4
64565	3267	fiery passion	4
64566	3267	fiery	4
64568	3268	supposedly pokemon ca n't killed pokemon practically assures pocket monster movie franchise nearly ready keel	1
64571	3268	supposedly pokemon ca n't killed	2
64572	3268	supposedly	2
64574	3268	pokemon ca n't killed	2
64575	3268	ca n't killed	2
64576	3268	killed	1
64577	3268	pokemon practically assures pocket monster movie franchise nearly ready keel	0
64578	3268	pokemon	4
64579	3268	practically assures pocket monster movie franchise nearly ready keel	1
64580	3268	assures pocket monster movie franchise nearly ready keel	1
64581	3268	assures	2
64583	3268	pocket monster movie franchise nearly ready keel	1
64585	3268	pocket monster movie franchise	2
64586	3268	pocket	2
64587	3268	monster movie franchise	2
64588	3268	movie franchise	2
64589	3268	nearly ready keel	2
64591	3268	nearly ready	2
64594	3268	keel	2
64595	3269	allen 's underestimated charm delivers goodies lumps coal	3
64596	3269	allen 's underestimated charm	2
64597	3269	underestimated charm	3
64599	3269	delivers goodies lumps coal	3
64600	3269	delivers goodies	3
64602	3269	goodies	4
64604	3269	lumps coal	1
64605	3269	lumps	2
64606	3269	coal	2
64607	3270	hook drama within drama unsolved murder unresolved moral conflict jockey spotlight	3
64609	3270	drama within drama unsolved murder unresolved moral conflict jockey spotlight	2
64612	3270	drama within drama	2
64613	3270	within drama	2
64615	3270	unsolved murder unresolved moral conflict jockey spotlight	1
64618	3270	unsolved murder	2
64619	3270	unsolved	2
64620	3270	unresolved moral conflict jockey spotlight	2
64622	3270	unresolved moral conflict jockey	2
64623	3270	unresolved	2
64624	3270	moral conflict jockey	2
64625	3270	conflict jockey	2
64626	3270	jockey	2
64629	3270	spotlight	2
64631	3271	thought relationships wonderful comedy funny love real '	3
64634	3271	thought relationships wonderful comedy funny	4
64637	3271	thought relationships wonderful	4
64638	3271	relationships wonderful	4
64639	3271	wonderful	3
64640	3271	comedy funny	3
64641	3271	funny	3
64642	3271	love real '	2
64644	3271	real '	2
64649	3272	moments hilarity	3
64650	3272	hilarity	2
64653	3273	one problem movie directed joel schumacher jams many prefabricated story elements running time	1
64655	3273	one problem movie directed joel schumacher	1
64657	3273	one problem movie	1
64658	3273	movie	2
64659	3273	directed joel schumacher	2
64661	3273	joel schumacher	2
64666	3273	jams many prefabricated story elements running time	1
64667	3273	jams many prefabricated story elements	1
64668	3273	jams	2
64669	3273	many prefabricated story elements	1
64670	3273	prefabricated story elements	1
64671	3273	prefabricated	1
64672	3273	story elements	2
64674	3273	running time	2
64675	3274	's one long bore	1
64676	3274	's one	2
64677	3274	long bore	0
64678	3274	bore	1
64679	3275	spite featuring script credited fewer five writers apparently nobody bothered check twice	1
64681	3275	spite featuring script credited fewer five writers	2
64683	3275	featuring script credited fewer five writers	2
64684	3275	script credited fewer five writers	2
64685	3275	credited fewer five writers	2
64687	3275	fewer five writers	2
64689	3275	fewer five	2
64690	3275	five	2
64692	3275	apparently nobody bothered check twice	1
64693	3275	nobody bothered check twice	3
64696	3275	bothered check twice	2
64698	3275	check twice	2
64699	3276	scriptwriters less menace society film 's characters	1
64701	3276	scriptwriters	2
64703	3276	less menace society film 's characters	2
64705	3276	less	2
64706	3276	menace society film 's characters	2
64708	3276	menace	1
64710	3276	society film 's characters	2
64711	3276	film 's characters	2
64713	3277	like mike slight uninventive movie like exalted michael jordan referred title many aspire none equal	1
64715	3277	like mike slight uninventive movie	1
64718	3277	slight uninventive movie	2
64719	3277	slight uninventive	1
64720	3277	uninventive	1
64721	3277	like exalted michael jordan referred title many aspire none equal	2
64722	3277	like exalted	2
64723	3277	exalted	2
64724	3277	michael jordan referred title many aspire none equal	3
64725	3277	michael jordan	2
64726	3277	jordan	2
64727	3277	referred title many aspire none equal	1
64728	3277	referred	2
64730	3277	title many aspire none equal	1
64731	3277	title	2
64732	3277	many aspire none equal	3
64734	3277	aspire none equal	2
64735	3277	aspire	2
64737	3277	none equal	4
64738	3277	equal	2
64739	3278	wondrous love story years great film	4
64740	3278	wondrous love story years	4
64743	3278	wondrous love story	3
64747	3278	great film	4
64749	3279	prison comedy never really busts comfy little cell	1
64751	3279	prison comedy	2
64753	3279	never really busts comfy little cell	1
64754	3279	really busts comfy little cell	3
64755	3279	busts comfy little cell	3
64757	3279	busts	2
64760	3279	comfy little cell	2
64761	3279	comfy	3
64762	3279	little cell	2
64764	3280	writer-director randall wallace bitten anyone else could chew movie veers like drunken driver heavy traffic	1
64767	3280	writer-director randall wallace bitten anyone else could chew	0
64768	3280	writer-director randall wallace	2
64769	3280	randall wallace	3
64770	3280	randall	2
64772	3280	bitten anyone else could chew	1
64773	3280	bitten	2
64776	3280	anyone else could chew	2
64777	3280	anyone else	1
64779	3280	could chew	2
64780	3280	movie veers like drunken driver heavy traffic	0
64781	3280	veers like drunken driver heavy traffic	0
64782	3280	veers like drunken driver	1
64783	3280	like drunken driver	1
64785	3280	drunken driver	1
64786	3280	driver	2
64788	3280	heavy traffic	2
64789	3281	contrived may sound mr rose 's updating works surprisingly well	3
64790	3281	contrived may sound	1
64793	3281	may sound	2
64795	3281	mr rose 's updating works surprisingly well	3
64796	3281	mr rose	2
64797	3281	rose	2
64799	3281	's updating works surprisingly well	3
64800	3281	updating works surprisingly well	4
64801	3281	updating works	2
64802	3281	surprisingly well	4
64803	3282	turkey would gobble dolby digital stereo	0
64810	3282	turkey	2
64814	3282	would gobble dolby digital stereo	3
64815	3282	gobble dolby digital stereo	2
64816	3282	gobble	2
64818	3282	dolby digital stereo	2
64819	3282	dolby	2
64820	3282	digital stereo	2
64821	3282	stereo	2
64822	3283	culture-clash comedy addition funny captures discomfort embarrassment bumbling american europe	3
64824	3283	culture-clash comedy addition funny	4
64828	3283	culture-clash comedy	3
64829	3283	culture-clash	2
64831	3283	addition funny	3
64833	3283	funny	4
64835	3283	captures discomfort embarrassment bumbling american europe	1
64838	3283	discomfort embarrassment bumbling american europe	1
64840	3283	discomfort embarrassment	0
64841	3283	discomfort	2
64842	3283	embarrassment	2
64845	3283	bumbling american europe	2
64847	3283	bumbling american	2
64848	3283	bumbling	1
64850	3283	europe	2
64851	3284	even generally amusing time time spy problems majority action comedies	1
64852	3284	even generally amusing time time	2
